date, pm25, pm10, o3, no2, so2, co
2023/5/29, 63, 32, 37, 12, 2, 3
2023/5/30, 83, 23, 31, 14, 2, 4
2023/5/31, 59, 29, 44, 12, 2, 4
2023/6/1, 61, 43, 102, 13, 3, 5
2023/6/2, 80, 39, 55, 9, 3, 4
2023/6/3, 82, 31, 48, 9, 2, 3
2023/6/4, 49, 39, 38, 10, 2, 6
2023/6/5, 66, 28, 56, 10, 2, 6
2023/6/6, 74, 35, 45, 12, 2, 5
2023/6/7, 98, 32, 91, 11, 2, 6
2023/6/8, 90, 37, 104, 13, 3, 6
2023/6/9, 97, 36, 99, 10, 3, 5
2023/6/10, 74, 30, 56, 10, 2, 4
2023/6/11, 72, 13, 35, 8, 2, 3
2023/6/12, 31, 16, 20, 9, 2, 3
2023/6/13, 28, 34, 86, 11, 2, 4
2023/6/14, 69, 40, 87, 15, 3, 7
2023/6/15, 97, 36, 83, 11, 2, 5
2023/6/16, 96, 13, 50, 8, 2, 4
2023/6/17, 29, 15, 23, 17, 2, 5
2023/6/18, 41, 14, 28, 15, , 5
2023/6/19, 44, 29, 68, 11, 2, 6
2023/6/20, 74, 46, 110, 16, 3, 7
2023/6/21, 121, 45, 75, 14, 3, 6
2023/6/22, 118, 35, 56, 9, 2, 5
2023/6/23, 92, 7, 46, 7, 2, 4
2023/6/24, 22, 18, 40, 10, 2, 4
2023/6/25, 50, 28, 35, 11, 2, 4
2023/6/26, 58, 28, 49, 12, 2, 4
2023/6/27, 60, 31, 72, 8, 2, 4
2023/6/28, 66, 37, 63, 11, 2, 4
2023/6/29, 70, 29, 29, 11, 2, 5
2023/6/30, 64, 29, 74, 8, 1, 5
2023/1/2, 128, 26, , 15, 3, 3
2023/1/3, 50, 44, , 24, 4, 4
2023/1/4, 94, 47, , 29, 3, 4
2023/1/5, 98, 81, , 38, 5, 7
2023/1/6, 151, 98, , 37, 6, 9
2023/1/7, 168, 80, , 24, 6, 4
2023/1/8, 121, 81, , 22, 4, 6
2023/1/9, 140, 34, , 15, 3, 2
2023/1/10, 43, 41, , 20, 3, 4
2023/1/11, 68, 30, , 15, 3, 4
2023/1/12, 64, 24, , 23, 3, 7
2023/1/13, 66, 15, , 10, 3, 5
2023/1/14, 48, 28, , 8, 3, 8
2023/1/15, 65, 48, , 12, 4, 9
2023/1/16, 79, 53, , 14, 4, 9
2023/1/17, 104, 65, , 20, 4, 9
2023/1/18, 123, 75, , 26, 4, 9
2023/1/19, 122, 81, , 15, 4, 8
2023/1/20, 126, 59, , 9, 3, 4
2023/1/21, 62, 17, , 10, 3, 6
2023/1/22, 55, 28, , 8, 3, 7
2023/1/23, 61, 43, , 4, 3, 8
2023/1/24, 73, 26, , 6, 3, 8
2023/1/25, 44, 45, , 11, 3, 9
2023/1/26, 101, 56, , 7, 4, 9
2023/1/27, 88, 54, , 15, 4, 8
2023/1/28, 83, 57, , 18, 4, 6
2023/1/29, 97, 60, , 26, 5, 6
2023/1/30, 116, 53, , 21, 5, 4
2023/1/31, 108, 61, , 30, 4, 5
2023/2/1, 120, 42, , 10, 3, 2
2023/2/2, 47, 48, , 12, 3, 4
2023/2/3, 49, 31, , 15, 4, 3
2023/2/4, 56, 49, , 15, 3, 4
2023/2/5, 99, 32, , 17, 3, 4
2023/2/6, 81, 31, , 12, 3, 4
2023/2/7, 71, 52, , 14, 4, 5
2023/2/8, 108, 34, , 15, 3, 5
2023/2/9, 70, 25, , 14, 3, 6
2023/2/10, 67, 20, 28, 14, 3, 6
2023/2/11, 55, 23, 25, 18, 3, 6
2023/2/12, 65, 37, 37, 11, 3, 7
2023/2/13, 84, 37, 28, 10, 3, 6
2023/2/14, 64, 43, 29, 14, 3, 7
2023/2/15, 77, 44, 30, 17, 4, 7
2023/2/16, 77, 47, 27, 22, 4, 6
2023/2/17, 85, 66, 33, 33, 5, 8
2023/2/18, 125, 81, 33, 20, 4, 9
2023/2/19, 156, 58, 41, 18, 4, 7
2023/2/20, 102, 32, 30, 9, 3, 5
2023/2/21, 46, 30, 28, 12, 4, 6
2023/2/22, 45, 26, 25, 16, 4, 7
2023/2/23, 62, 43, 36, 16, 4, 10
2023/2/24, 106, 49, 26, 11, 4, 8
2023/2/25, 86, 38, 31, 13, 4, 6
2023/2/26, 64, 45, 38, 13, 3, 4
2023/2/27, 74, 44, 40, 23, 4, 5
2023/2/28, 77, 67, 55, 29, 5, 7
2023/3/1, 149, 57, 37, 18, 4, 5
2023/3/2, 103, 35, 29, 17, 4, 3
2023/3/3, 48, 50, 34, 23, 4, 4
2023/3/4, 80, 51, 48, 20, 4, 4
2023/3/5, 88, 63, 66, 25, 5, 5
2023/3/6, 110, 66, 57, 26, 7, 5
2023/3/7, 104, 62, 43, 27, 5, 6
2023/3/8, 111, 80, 63, 25, 5, 8
2023/3/9, 156, 84, 78, 27, 6, 7
2023/3/10, 141, 55, 60, 16, 4, 5
2023/3/11, 86, 58, 36, 13, 4, 5
2023/3/12, 87, 47, 34, 11, 4, 5
2023/3/13, 48, 48, 50, 14, 5, 5
2023/3/14, 57, 50, 54, 17, 6, 7
2023/3/15, 84, 63, 37, 9, 4, 5
2023/3/16, 59, 21, 32, 11, 4, 7
2023/3/17, 35, 38, 27, 14, 4, 7
2023/3/18, 69, 43, 39, 14, 4, 4
2023/3/19, 67, 48, 39, 15, 4, 5
2023/3/20, 93, 24, 16, 27, 4, 6
2023/3/21, 64, 49, 10, 31, 4, 7
2023/3/22, 106, 95, 34, 17, 4, 7
2023/3/23, 94, 80, 32, 10, 4, 4
2023/3/24, 79, 46, 27, 13, 4, 6
2023/3/25, 60, 60, 43, 12, 4, 5
2023/3/26, 78, 84, 44, 22, 5, 6
2023/3/27, 109, 69, 43, 19, 4, 5
2023/3/28, 103, 55, 33, 19, 4, 5
2023/3/29, 81, 63, 43, 18, 4, 7
2023/3/30, 127, 50, 31, 18, 5, 6
2023/3/31, 86, 48, 41, 23, 4, 5
2022/10/1, 79, 31, 41, 9, 2, 5
2022/10/2, 62, 35, 61, 10, 2, 5
2022/10/3, 67, 30, 24, 7, 2, 3
2022/10/4, 50, 26, 27, 6, 2, 2
2022/10/5, 38, 14, 28, 7, 2, 1
2022/10/6, 44, 20, 26, 9, 2, 1
2022/10/7, 47, 27, 34, 11, 2, 4
2022/10/8, 55, 40, 39, 14, 2, 5
2022/10/9, 84, 42, 29, 12, 3, 6
2022/10/10, 60, 36, 33, 16, 3, 6
2022/10/11, 67, 27, 36, 14, , 5
2022/10/12, 50, 26, 40, 13, 3, 5
2022/10/13, 47, 36, 38, 16, 2, 5
2022/10/14, 62, 40, 42, 13, 2, 4
2022/10/15, 76, 47, 39, 12, 2, 4
2022/10/16, 90, 51, 45, 7, 3, 5
2022/10/17, 88, 30, 29, 8, 2, 4
2022/10/18, 45, 28, 37, 11, 2, 4
2022/10/19, 47, 28, 36, 14, 2, 4
2022/10/20, 49, 37, 37, 18, 2, 5
2022/10/21, 63, 48, 37, 14, 2, 6
2022/10/22, 86, 40, 45, 6, 2, 4
2022/10/23, 81, 28, 41, 7, 2, 4
2022/10/24, 51, 24, 32, 8, 2, 4
2022/10/25, 44, 26, 27, 12, , 4
2022/10/26, 44, 19, 30, 14, 2, 4
2022/10/27, 43, 33, 36, 7, 2, 5
2022/10/28, 59, 28, 35, 8, 2, 4
2022/10/29, 56, 35, 34, 10, 2, 4
2022/10/30, 69, 27, 31, 9, 2, 4
2022/10/31, 51, 34, 38, 9, 2, 5
2022/11/1, 75, 52, 38, 12, 2, 6
2022/11/2, 96, 37, 38, 15, 3, 5
2022/11/3, 67, 35, 29, 8, 2, 5
2022/11/4, 62, 41, 35, 12, 2, 5
2022/11/5, 75, 29, 32, 14, 2, 3
2022/11/6, 57, 35, 39, 15, 3, 3
2022/11/7, 64, 30, 34, 16, 2, 4
2022/11/8, 63, 41, 38, 13, 2, 4
2022/11/9, 75, 54, 32, 14, 3, 5
2022/11/10, 108, 36, 16, 13, 2, 4
2022/11/11, 82, 35, 29, 13, 4, 5
2022/11/12, 69, 28, 21, 9, 2, 6
2022/11/13, 61, 44, 14, 18, 3, 7
2022/11/14, 85, 70, 21, 29, 4, 10
2022/11/15, 153, 77, 40, 28, 4, 9
2022/11/16, 157, 15, 28, 13, 2, 5
2022/11/17, 48, 28, 24, 14, 2, 5
2022/11/18, 56, 41, 23, 20, 2, 6
2022/11/19, 83, 54, 24, 16, 2, 8
2022/11/20, 126, 53, 27, 22, 3, 8
2022/11/21, 117, 43, 27, 17, 2, 7
2022/11/22, 102, 26, 29, 14, 2, 6
2022/11/23, 58, 39, 31, 21, 3, 7
2022/11/24, 70, 36, 19, 20, , 6
2022/11/25, 62, 52, , 18, 3, 7
2022/11/26, 100, 42, , 15, 2, 3
2022/11/27, 77, 27, , 14, 2, 1
2022/11/28, 56, 24, , 11, 2, 6
2022/11/29, 57, 23, , 11, 2, 4
2022/11/30, 49, 32, , 16, 3, 7
2022/12/1, 69, 46, , 22, 4, 9
2022/12/2, 90, 39, , 25, 2, 8
2022/12/3, 91, 32, , 8, 2, 4
2022/12/4, 60, 20, , 13, 2, 5
2022/12/5, 49, 36, , 29, 3, 6
2022/12/6, 66, 51, , 27, 4, 5
2022/12/7, 100, 56, , 33, 3, 5
2022/12/8, 102, 37, , 31, 2, 7
2022/12/9, 84, 50, , 22, 3, 9
2022/12/10, 128, 44, , 11, 3, 5
2022/12/11, 87, 48, , 22, 3, 7
2022/12/12, 98, 96, , 30, 4, 9
2022/12/13, 147, 76, , 19, 4, 6
2022/12/14, 89, 52, , 24, 3, 6
2022/12/15, 68, 35, , 20, 3, 6
2022/12/16, 59, 44, , 11, 3, 6
2022/12/17, 79, 55, , 16, 3, 6
2022/12/18, 60, 50, , 27, 3, 7
2022/12/19, 73, 42, , 24, 3, 6
2022/12/20, 67, 66, , 23, 4, 7
2022/12/21, 114, 75, , 24, 4, 8
2022/12/22, 114, 34, , 16, 4, 8
2022/12/23, 55, 49, , 20, 4, 9
2022/12/24, 84, 47, , 19, 3, 10
2022/12/25, 88, 55, , 29, 5, 11
2022/12/26, 109, 67, , 24, 5, 9
2022/12/27, 152, 77, , 19, 5, 9
2022/12/28, 161, 38, , 14, 3, 5
2022/12/29, 83, 39, , 23, 4, 8
2022/12/30, 84, 69, , 33, 5, 8
2022/12/31, 150, 74, , 47, 5, 7
2023/1/1, 154, 62, , 19, 4, 5
2022/7/1, 31, 16, 19, 3, , 2
2022/7/2, 29, 15, 23, 3, , 1
2022/7/3, 35, 16, 28, 4, , 
2022/7/4, 36, 30, 63, 4, , 3
2022/7/5, 59, 29, 54, 5, 1, 5
2022/7/6, 60, 29, 63, 6, , 4
2022/7/7, 69, 30, 49, 6, , 3
2022/7/8, 73, 38, 87, 9, 1, 3
2022/7/9, 94, 46, 67, 9, 1, 3
2022/7/10, 106, 27, 71, 11, 1, 5
2022/7/11, 65, 41, 80, 11, , 5
2022/7/12, 80, 43, 78, 13, , 2
2022/7/13, 87, 42, 94, 13, , 3
2022/7/14, 88, 41, 68, 12, , 2
2022/7/15, 85, 38, 48, 18, , 6
2022/7/16, 93, 43, 67, 10, , 5
2022/7/17, 95, 32, 52, 10, , 4
2022/7/18, 77, 31, 39, 12, , 3
2022/7/19, 78, 32, 55, 10, , 1
2022/7/20, 72, 28, 44, 12, , 1
2022/7/21, 58, 47, 99, 12, , 2
2022/7/22, 102, 41, 48, 9, , 3
2022/7/23, 85, 42, 87, 10, 1, 8
2022/7/24, 94, 34, 69, 7, 1, 4
2022/7/25, 78, 35, 80, 11, 1, 3
2022/7/26, 69, 36, 104, 14, , 3
2022/7/27, 74, 38, 84, 12, , 1
2022/7/28, 72, 17, 14, 6, , 2
2022/7/29, 35, 19, 16, 8, , 4
2022/7/30, 53, 21, 35, 9, , 4
2022/7/31, 63, 32, 48, 9, 1, 3
2022/8/1, 72, 44, 52, 6, 1, 2
2022/8/2, 95, 20, 34, 5, 1, 2
2022/8/3, 47, 21, 45, 7, 1, 3
2022/8/4, 40, 29, 79, 9, 1, 4
2022/8/5, 58, 40, 43, 18, 1, 6
2022/8/6, 77, 26, 59, 8, 1, 3
2022/8/7, 59, 20, 48, 7, 1, 2
2022/8/8, 43, 25, 62, 8, 1, 2
2022/8/9, 49, 31, 74, 10, 1, 3
2022/8/10, 59, 39, 74, 14, 1, 3
2022/8/11, 72, 43, 68, 18, 1, 3
2022/8/12, 84, 44, 76, 13, 1, 5
2022/8/13, 88, 38, 78, 8, 1, 6
2022/8/14, 72, 32, 83, 8, 1, 5
2022/8/15, 64, 37, 64, 12, 1, 5
2022/8/16, 70, 35, 65, 12, 1, 5
2022/8/17, 70, 38, 67, 10, 1, 3
2022/8/18, 73, 28, 74, 9, 1, 2
2022/8/19, 58, 39, 60, 13, 1, 5
2022/8/20, 71, 41, 37, 9, 1, 7
2022/8/21, 72, 39, 61, 8, 1, 6
2022/8/22, 71, 38, 88, 10, 1, 6
2022/8/23, 79, 32, 27, 7, 1, 3
2022/8/24, 49, 30, 37, 8, 1, 3
2022/8/25, 45, 33, 33, 10, 1, 3
2022/8/26, 48, 27, 36, 9, 1, 4
2022/8/27, 55, 26, 37, 6, 1, 5
2022/8/28, 39, 33, 60, 8, 1, 5
2022/8/29, 47, 39, 44, 8, 1, 6
2022/8/30, 78, 20, 31, 8, 1, 6
2022/8/31, 51, 24, 48, 6, 1, 5
2022/9/1, 53, 22, 37, 6, 1, 4
2022/9/2, 43, 14, 24, 6, 1, 3
2022/9/3, 29, 17, 18, 5, 1, 3
2022/9/4, 24, 9, 36, 5, 1, 4
2022/9/5, 22, 54, 91, 13, 2, 8
2022/9/6, 108, 59, 104, 13, 2, 7
2022/9/7, 115, 40, 47, 14, 2, 5
2022/9/8, 63, 24, 40, 10, 1, 4
2022/9/9, 54, 24, 50, 8, 1, 4
2022/9/10, 58, 31, 33, 6, 1, 4
2022/9/11, 60, 27, 23, 7, 1, 4
2022/9/12, 62, 16, 23, 6, 1, 3
2022/9/13, 46, 16, 18, 6, 1, 4
2022/9/14, 45, 14, 24, 6, 1, 3
2022/9/15, 43, 45, 43, 11, 2, 4
2022/9/16, 101, 49, 49, 14, 2, 7
2022/9/17, 114, 36, 51, 7, 2, 7
2022/9/18, 72, 54, 50, 8, 2, 7
2022/9/19, 85, 39, 31, 7, 2, 5
2022/9/20, 47, 29, 27, 9, 2, 3
2022/9/21, 42, 35, 39, 12, 2, 3
2022/9/22, 52, 51, 51, 15, 2, 4
2022/9/23, 68, 25, 34, 7, 2, 4
2022/9/24, 41, 27, 38, 9, 2, 4
2022/9/25, 49, 36, 40, 13, 2, 5
2022/9/26, 64, 24, 38, 11, 2, 4
2022/9/27, 49, 25, 33, 13, 2, 4
2022/9/28, 61, 24, 35, 15, 2, 4
2022/9/29, 62, 27, 27, 11, 2, 3
2022/9/30, 58, 38, 34, 10, 2, 4
2022/4/1, 66, 29, 48, 6, 2, 2
2022/4/2, 65, 22, 46, 7, 2, 2
2022/4/3, 58, 27, 51, 7, 2, 2
2022/4/4, 65, 36, 39, 12, 5, 2
2022/4/5, 69, 50, 69, 14, 3, 2
2022/4/6, 103, 53, 88, 12, 4, 1
2022/4/7, 108, 50, 81, 13, 5, 
2022/4/8, 89, 47, 82, 10, 9, 1
2022/4/9, 75, 45, 63, 8, 4, 1
2022/4/10, 80, 48, 83, 10, 4, 1
2022/4/11, 93, 39, 75, 13, 3, 
2022/4/12, 82, 16, 37, 7, 1, 1
2022/4/13, 47, 10, 30, 5, 1, 1
2022/4/14, 39, 25, 65, 5, 2, 1
2022/4/15, 53, 44, 53, 7, 2, 1
2022/4/16, 95, 33, 56, 8, 2, 2
2022/4/17, 67, 30, 57, 8, 2, 1
2022/4/18, 60, 49, 86, 13, 3, 2
2022/4/19, 109, 60, 99, 11, 5, 
2022/4/20, 123, 53, 78, 9, 4, 2
2022/4/21, 135, 49, 68, 13, 7, 2
2022/4/22, 122, 21, 38, 8, 4, 2
2022/4/23, 66, 11, 37, 5, 2, 2
2022/4/24, 37, 23, 41, 7, 2, 
2022/4/25, 67, 20, 34, 8, 2, 2
2022/4/26, 57, 50, 45, 5, 2, 2
2022/4/27, 61, 69, 38, 6, 1, 2
2022/4/28, 70, 22, 43, 5, 1, 
2022/4/29, 48, 27, 46, 6, 2, 
2022/4/30, 63, 34, 52, 6, 2, 1
2022/5/1, 73, 51, 75, 10, 2, 
2022/5/2, 121, 58, 98, 15, 3, 2
2022/5/3, 135, 48, 73, 10, 8, 2
2022/5/4, 114, 27, 57, 6, 2, 3
2022/5/5, 59, 23, 69, 7, 4, 2
2022/5/6, 62, 15, 36, 7, 2, 1
2022/5/7, 51, 23, 48, 6, 2, 
2022/5/8, 52, 21, 45, 7, 2, 
2022/5/9, 44, 26, 41, 5, 2, 
2022/5/10, 51, 26, 39, 6, 2, 
2022/5/11, 60, 19, 39, 7, , 2
2022/5/12, 58, 19, 44, 6, 2, 1
2022/5/13, 53, 28, 55, 7, 2, 2
2022/5/14, 64, 30, 62, 10, 2, 3
2022/5/15, 69, 43, 83, 13, 3, 2
2022/5/16, 89, 47, 96, 11, 4, 2
2022/5/17, 107, 31, 76, 10, 5, 1
2022/5/18, 67, 30, 57, 8, 2, 1
2022/5/19, 70, 25, 28, 11, 2, 1
2022/5/20, 72, 18, 50, 8, 2, 1
2022/5/21, 56, 27, 68, 7, 2, 
2022/5/22, 71, 16, 52, 5, 2, 
2022/5/23, 46, 12, 45, 5, 2, 3
2022/5/24, 41, 19, 45, 7, 2, 2
2022/5/25, 52, 31, 28, 16, 2, 3
2022/5/26, 79, 44, 103, 12, 3, 2
2022/5/27, 109, 19, 55, 8, 2, 
2022/5/28, 62, 15, 35, 9, 2, 1
2022/5/29, 49, 41, 58, 14, 2, 3
2022/5/30, 106, 16, 48, 7, 2, 
2022/5/31, 40, 41, 61, 14, 3, 5
2022/6/1, 107, 47, 51, 13, 2, 7
2022/6/2, 114, 13, 37, 6, 1, 3
2022/6/3, 40, 24, 49, 9, 2, 3
2022/6/4, 60, 19, 28, 11, 1, 3
2022/6/5, 52, 32, 90, 9, 2, 3
2022/6/6, 74, 39, 50, 10, 2, 4
2022/6/7, 85, 23, 56, 9, 2, 1
2022/6/8, 51, 36, 72, 8, , 1
2022/6/9, 74, 16, 41, 8, 1, 2
2022/6/10, 45, 18, 46, 4, 1, 2
2022/6/11, 48, 28, 40, 6, 1, 1
2022/6/12, 69, 12, 33, 8, , 1
2022/6/13, 39, 40, 86, 10, 1, 2
2022/6/14, 98, 51, 99, 11, 2, 2
2022/6/15, 118, 54, 96, 8, 2, 6
2022/6/16, 114, 46, 104, 7, 2, 4
2022/6/17, 97, 29, 58, 4, 1, 3
2022/6/18, 70, 38, 44, 9, 1, 5
2022/6/19, 84, 14, 31, 4, 1, 3
2022/6/20, 42, 22, 40, 4, , 3
2022/6/21, 52, 33, 46, 4, , 2
2022/6/22, 75, 25, 42, 4, 1, 1
2022/6/23, 57, 20, 27, 8, 1, 1
2022/6/24, 43, 26, 64, 5, , 2
2022/6/25, 65, 29, 56, 7, , 3
2022/6/26, 60, 22, 48, 6, 1, 2
2022/6/27, 47, 24, 41, 7, 1, 2
2022/6/28, 50, 24, 43, 10, , 2
2022/6/29, 55, 19, 30, 6, , 1
2022/6/30, 37, 17, 25, 4, , 2
2022/1/3, 157, 52, 35, 30, 2, 11
2022/1/4, 140, 19, 33, 12, , 5
2022/1/5, 56, 27, 28, 10, , 4
2022/1/6, 52, 39, 25, 16, 2, 5
2022/1/7, 89, 43, 22, 21, 2, 7
2022/1/8, 103, 62, 25, 23, 2, 8
2022/1/9, 148, 89, 19, 30, 2, 15
2022/1/10, 184, 57, 24, 15, 2, 10
2022/1/11, 127, 51, 19, 25, 3, 10
2022/1/12, 131, 59, , 28, 3, 11
2022/1/13, 138, 32, 20, 15, 2, 10
2022/1/14, 66, 62, 13, 33, 2, 9
2022/1/15, 155, 70, 32, 28, 2, 12
2022/1/16, 161, 36, 18, 20, 2, 9
2022/1/17, 62, 42, 29, 14, 2, 5
2022/1/18, 106, 39, 22, 21, 2, 6
2022/1/19, 103, 38, 28, 9, 2, 8
2022/1/20, 99, 22, 25, 10, 2, 9
2022/1/21, 52, 21, 17, 21, , 10
2022/1/22, 67, 15, 28, 15, , 9
2022/1/23, 53, 50, 28, 11, , 11
2022/1/24, 134, 73, 18, 18, 2, 8
2022/1/25, 168, 49, 29, 16, 2, 3
2022/1/26, 124, 41, 28, 11, 2, 3
2022/1/27, 106, 28, 26, 9, 2, 1
2022/1/28, 59, 30, 28, 10, 2, 4
2022/1/29, 72, 28, 27, 9, 2, 3
2022/1/30, 69, 55, 27, 17, 2, 5
2022/1/31, 135, 81, 25, 10, 3, 5
2022/2/1, 152, 28, 29, 6, 2, 3
2022/2/2, 77, 14, 28, 7, 2, 1
2022/2/3, 50, 27, 26, 12, 3, 4
2022/2/4, 80, 44, 34, 12, 3, 3
2022/2/5, 114, 21, 33, 7, 3, 3
2022/2/6, 54, 8, 32, 8, , 3
2022/2/7, 28, 9, 31, 9, 2, 3
2022/2/8, 26, 18, 28, 13, 2, 4
2022/2/9, 58, 29, 35, 11, 2, 6
2022/2/10, 78, 41, 69, 12, 2, 6
2022/2/11, 109, 48, 37, 16, 2, 7
2022/2/12, 115, 49, 36, 17, 2, 8
2022/2/13, 117, 48, 39, 17, 2, 8
2022/2/14, 106, 56, 30, 12, 2, 6
2022/2/15, 122, 41, 32, 12, 2, 5
2022/2/16, 90, 25, 34, 8, 2, 4
2022/2/17, 63, 21, 29, 11, 2, 4
2022/2/18, 53, 32, 29, 9, 2, 5
2022/2/19, 76, 34, 30, 10, 3, 4
2022/2/20, 64, 43, 27, 20, 3, 4
2022/2/21, 91, 65, 31, 26, 4, 5
2022/2/22, 152, 42, 36, 11, 2, 4
2022/2/23, 94, 28, 32, 17, 2, 4
2022/2/24, 64, 28, 31, 16, 2, 3
2022/2/25, 65, 51, 40, 20, 3, 5
2022/2/26, 119, 65, 36, 12, 2, 5
2022/2/27, 107, 63, 58, 17, 4, 6
2022/2/28, 127, 85, 41, 21, 2, 8
2022/3/1, 170, 75, 45, 19, 3, 6
2022/3/2, 153, 78, 55, 21, 7, 5
2022/3/3, 148, 49, 34, 22, 4, 5
2022/3/4, 114, 82, 32, 16, 3, 4
2022/3/5, 106, 37, 32, 11, 2, 2
2022/3/6, 45, 42, 32, 19, 3, 4
2022/3/7, 79, 59, 39, 28, 3, 4
2022/3/8, 111, 63, 48, 17, 3, 3
2022/3/9, 108, 66, 50, 16, 4, 3
2022/3/10, 96, 60, 42, 23, 4, 3
2022/3/11, 97, 51, 49, 15, 4, 3
2022/3/12, 86, 48, 52, 12, 3, 3
2022/3/13, 95, 64, 43, 13, 3, 3
2022/3/14, 129, 58, 42, 13, 3, 3
2022/3/15, 95, 55, 71, 20, 4, 5
2022/3/16, 100, 14, 29, 11, 1, 3
2022/3/17, 43, 27, 27, 13, , 4
2022/3/18, 75, 59, 30, 15, 1, 4
2022/3/19, 139, 22, 29, 11, 1, 2
2022/3/20, 59, 9, 35, 7, , 2
2022/3/21, 33, 25, 38, 7, 1, 1
2022/3/22, 52, 35, 43, 12, 3, 2
2022/3/23, 74, 26, 44, 11, 2, 
2022/3/24, 51, 17, 39, 9, 2, 5
2022/3/25, 48, 37, 40, 11, 2, 6
2022/3/26, 89, 60, 41, 16, 3, 5
2022/3/27, 101, 33, 40, 6, 2, 2
2022/3/28, 47, 35, 45, 8, 2, 2
2022/3/29, 53, 40, 60, 10, 2, 5
2022/3/30, 82, 43, 38, 8, 2, 5
2022/3/31, 87, 31, 44, 6, 2, 4
2021/10/1, 55, 48, 86, 9, 2, 2
2021/10/2, 68, 42, 57, 5, 2, 1
2021/10/3, 55, 37, 45, 5, 2, 2
2021/10/4, 54, 44, 49, 6, 2, 2
2021/10/5, 52, 39, 33, 6, 2, 3
2021/10/6, 47, 21, 24, 7, , 3
2021/10/7, 38, 29, 31, 7, , 3
2021/10/8, 45, 32, 27, 8, 2, 4
2021/10/9, 41, 34, 25, 7, , 4
2021/10/10, 46, 34, 30, 5, , 4
2021/10/11, 20, 44, 35, 5, , 4
2021/10/12, 28, 20, 19, 9, , 5
2021/10/13, 33, 29, 19, 9, , 5
2021/10/14, 46, 29, 34, 11, 2, 5
2021/10/15, 57, 20, 32, 4, 2, 4
2021/10/16, 30, 35, 28, 5, , 4
2021/10/17, 27, 36, 20, 15, 2, 4
2021/10/18, 34, 55, 34, 21, 2, 7
2021/10/19, 90, 32, 31, 11, , 4
2021/10/20, 44, 36, 22, 17, 2, 6
2021/10/21, 73, 61, 41, 19, 2, 6
2021/10/22, 146, 51, 40, 20, 2, 5
2021/10/23, 73, 37, 39, 15, 2, 4
2021/10/24, 48, 43, 40, 18, 2, 5
2021/10/25, 65, 42, 39, 23, 2, 5
2021/10/26, 72, 55, 50, 23, 2, 6
2021/10/27, 108, 42, 37, 14, 2, 5
2021/10/28, 64, 41, 42, 15, 3, 4
2021/10/29, 61, 43, 45, 17, 2, 4
2021/10/30, 68, 38, 37, 19, 2, 4
2021/10/31, 62, 60, 59, 19, 2, 5
2021/11/1, 124, 50, 38, 12, 2, 4
2021/11/2, 104, 50, 35, 18, 2, 2
2021/11/3, 73, 49, 42, 17, , 2
2021/11/4, 79, 21, 39, 10, 2, 4
2021/11/5, 55, 24, 36, 10, 2, 3
2021/11/6, 44, 31, 32, 10, 2, 3
2021/11/7, 42, 37, 25, 10, 2, 2
2021/11/8, 61, 46, 26, 17, 3, 3
2021/11/9, 79, 54, 26, 22, 2, 3
2021/11/10, 80, 61, 25, 28, 3, 4
2021/11/11, 96, 57, 22, 31, 3, 6
2021/11/12, 105, 62, 29, 34, 3, 8
2021/11/13, 131, 62, 35, 32, 3, 10
2021/11/14, 131, 66, 52, 36, 4, 11
2021/11/15, 142, 56, 43, 26, 2, 7
2021/11/16, 113, 52, 37, 22, 2, 6
2021/11/17, 117, 34, 30, 18, 2, 3
2021/11/18, 70, 44, 39, 16, 2, 1
2021/11/19, 78, 44, 39, 14, 2, 3
2021/11/20, 75, 46, 29, 17, 2, 4
2021/11/21, 93, 78, 19, 12, 3, 5
2021/11/22, 104, 65, 16, 21, 3, 7
2021/11/23, 80, 64, 18, 30, 3, 5
2021/11/24, 105, 65, 16, 35, 3, 7
2021/11/25, 118, 81, 34, 33, 3, 14
2021/11/26, 158, 40, 33, 16, 2, 4
2021/11/27, 71, 30, 28, 13, 2, 3
2021/11/28, 36, 32, 16, 20, 2, 3
2021/11/29, 56, 52, 21, 14, 2, 4
2021/11/30, 119, 44, 18, 15, 2, 2
2021/12/1, 76, 51, 18, 25, 3, 4
2021/12/2, 89, 64, 18, 31, 4, 5
2021/12/3, 131, 66, 17, 32, 3, 8
2021/12/4, 135, 42, 30, 23, 2, 2
2021/12/5, 71, 36, 26, 22, 2, 2
2021/12/6, 75, 55, 44, 27, 2, 6
2021/12/7, 132, 48, 33, 17, 2, 4
2021/12/8, 106, 55, 24, 31, 2, 4
2021/12/9, 112, 83, 38, 36, 4, 9
2021/12/10, 176, 64, 36, 22, 3, 6
2021/12/11, 149, 53, 33, 15, 2, 6
2021/12/12, 129, 40, 23, 17, 3, 5
2021/12/13, 74, 50, 16, 30, 3, 6
2021/12/14, 115, 52, 17, 34, 3, 9
2021/12/15, 140, 50, 22, 24, 2, 8
2021/12/16, 125, 71, 22, 14, , 6
2021/12/17, 114, 51, 17, 22, 3, 5
2021/12/18, 81, 63, 15, 33, 3, 7
2021/12/19, 134, 56, 26, 38, 4, 7
2021/12/20, 132, 84, 6, 55, 5, 11
2021/12/21, 163, 72, 29, 37, 3, 10
2021/12/22, 162, 33, 25, 27, 3, 5
2021/12/23, 61, 33, 24, 19, 3, 7
